id,director
50562,['Scott J. Gill-58687']
13503,['Steve Miner-58712']
161,['Steven Soderbergh-1884']
43774,['Majid Majidi-110695']
31064,['Patrick Stettner-59210']
31682,['Jack Arnold-33883']
8342,['Danis Tanović-20028']
55479,['Leon Ichaso-78997']
4886,['René Clair-33166']
228,['Josef von Sternberg-2891']
23111,['Paul Mazursky-47773']
42597,['Herbert Ross-18378']
194,['Jean-Pierre Jeunet-2419']
11397,['Joel Gallen-57604']
1903,['Cameron Crowe-11649']
11889,['Richard Eyre-36693']
28171,"['Mojtaba Mirtahasebi-100013', 'Kaveh Moinfar-100014', 'Mohsen Makhmalbaf-120226']"
9523,['Ray Lawrence-38774']
9428,['Wes Anderson-5655']
1649,['Peter Hewitt-18357']
11938,['Christopher Morahan-70974']
43143,['Quentin Lawrence-101531']
35201,['John Frankenheimer-13776']
42724,['Karel Reisz-72709']
24264,['John Guillermin-6778']
27150,['Michael Miller-88096']
26978,['Lamont Johnson-1214133']
19209,['Jeff Bleckner-69982']
8386,['Jesse Dylan-54584']
12589,['John A. Davis-60237']
12312,['John Pasquin-58072']
11232,['James Mangold-366']
120,['Peter Jackson-108']
11086,['Frank Darabont-4027']
453,['Ron Howard-6159']
18939,['Jan Švankmajer-83784']
12724,['Mike Mendez-73409']
11414,['Stanley Kramer-4081']
31507,['William Wyler-10001']
42612,['Haskell Wexler-7067']
18783,['Zoltan Korda-65852']
12593,['Ralph Bakshi-16384']
14683,['Robert Taylor-1180949']
10794,['Blake Edwards-1927']
43136,['Delbert Mann-67451']
45491,['Michael Mak-235180']
5052,['Jules Dassin-14227']
37257,['Billy Wilder-3146']
8489,['Michael Mann-638']
855,['Ridley Scott-578']
12660,['Gillian Armstrong-58094']
10269,['Barbra Streisand-10400']
5279,['Robert Altman-9789']
10950,['Jessie Nelson-16853']
1365,['Marc Forster-12995']
6440,['Lasse Hallström-5306']
14580,['Fritz Lang-68']
49410,['Barry Shils-51952']
28296,['Ranald MacDougall-31843']
24206,['Russell Mulcahy-52968']
6037,['Robert Moore-47498']
42987,['Joseph Losey-39009']
61418,"['Neal Jimenez-87386', 'Michael Steinberg-7406']"
27099,['Sébastien Lifshitz-73761']
11857,['Jake Kasdan-51851']
6312,['Christophe Gans-8296']
11595,['Walter Hill-1723']
24166,['Tsai Ming-liang-71174']
26337,['John Bailey-1527']
59066,['Ken Cameron-99384']
77985,['Andrei Konchalovsky-58728']
77074,['Arthur Hiller-133259']
10170,['Fred Schepisi-64061']
18317,['Anthony Minghella-2239']
98491,['Robert Fuest-20937']
26686,['Herbert Ross-18378']
61934,['John Ford-8500']
27273,"['Jules Bass-16410', 'Arthur Rankin, Jr.-16411']"
848,['Matthew Robbins-12677']
9610,['Richard Fleischer-2087']
15035,['Ralph Bakshi-16384']
16127,['Richard Elfman-127614']
31603,['John G. Avildsen-16513']
32020,['Adrian Lyne-7270']
33155,['William Sachs-554946']
4965,['Gary Fleder-5501']
11891,['Steve Oedekerk-4489']
11888,['Brian Levant-13581']
150,['Walter Hill-1723']
35263,['Jan Schütte-1552936']
112,['Lone Scherfig-1176']
125717,['Joseph Cedar-77815']
20678,['Mike Binder-24173']
15050,['Douglas Trumbull-12112']
10423,['Rob Cohen-18878']
11710,['Werner Herzog-6818']
17691,['Robert Aldrich-18392']
27378,['Werner Herzog-6818']
57976,['Werner Herzog-6818']
651,['Robert Altman-9789']
31955,['Gillian Armstrong-58094']
20620,['John Frankenheimer-13776']
18647,['Marlon Brando-3084']
11362,['Kevin Reynolds-8300']
2637,['Mark Pellington-11676']
10229,['Adam Shankman-20739']
50819,['Laurice Guillen-108689']
12659,['Wang Xiaoshuai-1016305']
41870,['Noam Gonick-1198030']
35650,['Denis Villeneuve-137427']
9606,['Rintaro-58159']
11447,['Nanni Moretti-69488']
16550,['Todd Solondz-66605']
13915,['Gary Burns-91987']
34723,['Stephen Sommers-7775']
31674,['Joel Schumacher-5572']
52744,['Ulu Grosbard-140354']
43340,['Gordon Douglas-51677']
20009,['Dewey Nicks-113641']
2084,['Jez Butterworth-21339']
50225,"[""Peter O'Fallon-41472""]"
74692,['Sturla Gunnarsson-43526']
39775,['Jonathan Demme-16294']
51044,['Otto Preminger-834']
29475,['Robert Townsend-68750']
4267,['Bertrand Blier-34262']
4031,['Bertrand Blier-34262']
47871,['John Schlesinger-19304']
11594,['Jean Delannoy-70854']
19562,['Philippe de Broca-34613']
11870,['Shawn Levy-17825']
9884,['Andrew Davis-12989']
11535,['John McTiernan-1090']
27593,['Billy Morrissette-111883']
11212,['Patrick Read Johnson-56059']
29887,['David Butler-76381']
32484,['William A. Seiter-108987']
28345,['Allan Dwan-93905']
69928,['Blake Edwards-1927']
21921,['Richard Pryor-9309']
21845,['Daniel Stern-11511']
11528,['David M. Evans-69741']
2441,['Julio Médem-16435']
931,['Nicolas Roeg-14132']
17130,['Tamra Davis-57691']
10592,['Gregory Hoblit-17812']
8470,['Nick Cassavetes-11151']
16690,"['Robin Budd-1027737', 'Donovan Cook-1027738']"
39939,['Jay Chandrasekhar-52049']
9272,['Joseph Ruben-52629']
14778,['Fred Schepisi-64061']
19137,['Vittorio De Sica-12329']
32499,['Vincente Minnelli-13980']
8737,['Melville Shavelson-16745']
33668,['Vincente Minnelli-13980']
39282,['Herbert Ross-18378']
40687,['Elaine May-58251']
37230,['Karel Reisz-72709']
993,['Joseph L. Mankiewicz-10601']
11698,['Werner Herzog-6818']
41357,['Robert Mulligan-8482']
42458,['Melvin Frank-50567']
93427,['Gottfried Reinhardt-127522']
14475,['Robert Zemeckis-24']
43715,['Nathan H. Juran-44878']
10052,['Tom Shadyac-4499']
11979,['Michael Rymer-28741']
75151,['Arliss Howard-3229']
35868,['Timothy Linh Bui-145627']
13791,['Michael Kalesniko-58097']
27824,['Harry Ralston-99080']
270306,['Ramin Serry-656928']
9991,['Barry Skolnick-61571']
480,['Mira Nair-6495']
44340,['Larry Fessenden-31268']
18984,['Doug Pray-105802']
25006,['Abdul Malik Abbott-93005']
23479,['Michael Ritchie-12964']
66946,['John Berry-94169']
19050,['Michael Pressman-59649']
38442,['Miloš Forman-3974']
108266,['Stuart Heisler-81285']
108267,['Lesley Selander-130325']
39387,['Miloš Forman-3974']
15999,['Yoshiaki Kawajiri-56339']
614,['Ingmar Bergman-6648']
56133,['Carl Lerner-5262']
121703,['Allan Dwan-93905']
77955,['Carine Adler-536511']
2752,['Michael Lehmann-7145']
10590,['Randall Wallace-2460']
40723,['Claire Denis-9888']
29039,['Steve Carver-102627']
22910,['Jack Hill -31310']
42517,['Jack Hill -31310']
40364,['Michele Soavi-87680']
115332,['Martin Ritt-18854']
13225,['Bill Kroyer-74300']
21380,"['Bruno Mattei-45672', 'Claudio Fragasso-45577']"
46717,['Mark Rydell-21958']
63510,['Richard Pryor-9309']
20465,['Michele Soavi-87680']
35614,"['Gary Goldman-12881', 'Don Bluth-40345']"
7219,['Lucio Fulci-29433']
35810,['Alfred Zeisler-46520']
18649,['Elliott Nugent-89914']
18646,['Stanley Donen-13284']
17058,['Fritz Lang-68']
13950,['Kevin Bray-34453']
2135,['Simon Wells-21879']
15186,['Steven Soderbergh-1884']
43997,['David Caffrey-108497']
31651,['Jim Sheridan-53334']
47869,['Ken Loach-15488']
965,['Orson Welles-40']
33135,['Rafal Zielinski-130424']
10889,['John Cassavetes-11147']
16149,['Julien Temple-22669']
54287,['James L. Conway-177876']
25628,['Terry Marcel-152000']
65262,['Armand Mastroianni-128639']
10935,['Michael Cimino-12114']
44004,['Martin Davidson-89373']
22288,['Jerry Schatzberg-98199']
32030,['Ronald Neame-7501']
119617,['Robert Scheerer-151843']
29343,['Barbara Peeters-194568']
39503,['Richard Donner-7187']
7988,['Michael Ritchie-12964']
15310,['Richard Fleischer-2087']
17909,['Slobodan Šijan-253414']
22130,['Jean Rollin-88820']
26843,['Moustapha Akkad-66203']
27458,['Ronald F. Maxwell-66088']
14807,['John Mackenzie-40007']
14729,['Walter Hill-1723']
46973,['Robert Guenette-106770']
8690,['Umberto Lenzi-22467']
39543,['Alain Resnais-11983']
39578,['Roy Ward Baker-26134']
3418,['Bertrand Tavernier-20556']
30924,['Kevin Connor-95329']
14929,['Charles Kaufman-606215']
75552,['Richard Lang-140194']
18910,['William Peter Blatty-57922']
24919,['Andrea Bianchi-68662']
26200,['Clive Donner-33513']
24825,['Eric Karson-57665']
38147,['Gilbert Cates-119784']
24032,['Carl Reiner-1895']
26179,['Joe Camp-94787']
4499,['Pedro Almodóvar-309']
11333,['Sergio Corbucci-49450']
425,['Chris Wedge-5713']
1576,['Paul W.S. Anderson-4014']
5851,['Tom Dey-46076']
25014,['Elie Chouraqui-81782']
15647,['Charles Herman-Wurmfeld-76247']
25110,['Lieven Debrauwer-222506']
38880,"['Justine Shapiro-220775', 'Carlos Bolado-234749', 'B.Z. Goldberg-550064']"
1391,['Alfonso Cuarón-11218']
18172,['Michael Chapman-1044']
24248,['Richard Fleischer-2087']
14605,['George Marshall-19093']
19797,['Brian Sloan-1066114']
17804,['Norman Z. McLeod-82389']
31805,['David Butler-76381']
13861,['Victor Schertzinger-148849']
29021,['Hal Walker-102601']
31812,['Victor Schertzinger-148849']
13006,['Tony Maylam-70415']
28213,['Éric Rohmer-28615']
10627,['Harold Becker-23213']
42750,['John Sayles-102445']
27930,"['Jack Hazan-99273', 'David Mingay-99274']"
259557,['Paul Glickler-938741']
28124,['Jay Sandrich-51760']
41034,['Bill Persky-157208']
11563,['Jackie Chan-18897']
15119,"['Robert Houston-43980', 'Kenji Misumi-80702']"
55792,['Marshall Brickman-10439']
12705,['Hal Needham-67767']
11006,['Hal Needham-67767']
15120,['Dick Lowry-33880']
40072,['Paul Verhoeven-10491']
21629,['Sidney Poitier-16897']
16026,"['Lasse Åberg-79056', 'Peter Hald-79063']"
2371,"['Aleksandr Alov-24375', 'Vladimir Naumov-24376']"
73134,['David Hamilton-188517']
36586,['Guillermo del Toro-10828']
6020,['Wallace Wolodarsky-486']
39541,['Pete Jones-285452']
125764,['James Bogle-208118']
18292,['David Gordon Green-64141']
29394,['William Castle-12011']
112942,['Fernando Pérez-932403']
90974,['Kevin Billington-140910']
29402,['William Castle-12011']
29396,['William Castle-12011']
15028,['Jonathan Frakes-2388']
9275,['Danny DeVito-518']
4547,['David Fincher-7467']
14635,['John Lee Hancock-54040']
29135,['Hal Hartley-91343']
1791,['Michael Haneke-6011']
184835,['Harry Shearer-6008']
41756,['Vanessa Middleton-1197831']
35651,['Laurent Cantet-17386']
62956,['Sara Sugarman-58628']
116904,['Marita Giovanni-1010308']
22784,['Martin Scorsese-1032']
40814,['Ken Russell-32327']
53426,['J. Lee Thompson-18669']
24585,['James Frawley-68457']
17990,['James Lapine-90037']
129542,['Percy Adlon-32632']
5678,['Danny Bilson-44789']
11560,['Carl Franklin-21712']
11452,['Walt Becker-68573']
18435,['John McKay-110169']
35944,['Peter Cattaneo-57630']
64310,['Olivier Assayas-21678']
25501,['James Foley-15890']
26851,"['Jayne Loader-96445', 'Kevin Rafferty-96446', 'Pierce Rafferty-96447']"
17487,['Robert Rossen-14875']
34276,['Nathan H. Juran-44878']
548,['Akira Kurosawa-5026']
11590,['George Roy Hill-9577']
1537,['Roger Michell-7017']
12149,['Bill Paxton-2053']
44373,['Zoe Clarke-Williams-996749']
11812,['Roger Kumble-11873']
35080,['Peter Bogdanovich-39012']
441,['Michel Gondry-201']
8346,['Joel Zwick-54644']
14168,['Delmer Daves-76981']
32617,['Richard Brooks-3632']
31671,['Tom Gries-18592']
2565,['John Patrick Shanley-26095']
307,['Roberto Rossellini-4410']
15482,['John De Bello-22353']
45878,['Bill Froehlich-1232939']
6393,['Arthur Hiller-133259']
12154,['Leonard Nimoy-1749']
11630,['Emile Ardolino-716']
25133,['Rudy De Luca-67674']
21970,['John Hough-19032']
11892,['Barbet Schroeder-23393']
9334,['Chuck Russell-26713']
36093,['Walter Salles-8574']
35694,['Ethan Hawke-569']
10491,['Michael Apted-10781']
70054,['Anne-Sophie Birot-1001912']
18323,['Jon Purdy-77747']
18079,['Fabián Bielinsky-74907']
110989,[]
35337,['Clare Peploe-133420']
59199,['Bart Freundlich-86203']
11470,['James Isaac-69579']
16643,['Stephen Herek-18356']
1282,['Stacy Peralta-4319']
21220,['Arlene Sanford-15042']
52717,['Jean-Luc Godard-3776']
69324,['Christine Jeffs-74152']
11468,['D.J. Caruso-40256']
292917,['Henry Barrial-202885']
19085,['Bryan Johnson-572591']
73462,['George T. Miller-1174031']
26030,['Jean-Pierre Melville-3831']
10164,['Roger Donaldson-21370']
42048,['Dusan Makavejev-17554']
62001,['Richard Lester-10586']
28117,['Tom Mankiewicz-7190']
40555,['Peter Masterson-71732']
28384,['Woody Allen-1243']
46691,['John G. Avildsen-16513']
27094,['Bob Fosse-66777']
26725,['John McTiernan-1090']
17168,['Tom Holland-64796']
48482,['Douglas Day Stewart-27538']
56179,['Robert M. Young-86293']
5203,['Zalman King-42113']
13201,['Scott Kalvert-65390']
9689,['Woody Allen-1243']
557,['Sam Raimi-7623']
69850,['Ismail Merchant-54448']
44768,['Shôhei Imamura-20025']
1815,['Michael Winner-19244']
55106,['Milton Katselas-213341']
28289,['Gene Saks-69300']
32037,['George P. Cosmatos-16566']
39154,['Bill Rebane-114518']
24767,['Charles Haid-69791']
33796,['Bob Rafelson-19450']
32221,['Martha Coolidge-63713']
28466,['Michael Ritchie-12964']
12227,['Randal Kleiser-8876']
43643,['Ken Olin-129723']
10985,['Ed Decter-7397']
2251,['Adrian Lyne-7270']
2894,['Éric Rohmer-28615']
20712,['Ken Russell-32327']
11240,['Stephen Frears-3224']
46592,['Grigoriy Chukhray-231414']
45186,['Steve Carver-102627']
86483,['Jim Wynorski-98132']
5425,"[""Joe D'Amato-31775""]"
14117,['David Butler-76381']
38360,['Mikhail Kalatozov-108764']
29318,['Lindsay Shonteff-103482']
28907,['George Sidney-21506']
39771,['Lewis Teague-21819']
245,"['Chris Weitz-3288', 'Paul Weitz-3289']"
1894,['George Lucas-1']
4012,['Henry Bean-30458']
9026,['Oliver Parker-56710']
42193,['Tony Richardson-32765']
15417,['James Fargo-66222']
11791,['Terence Fisher-29662']
28577,['Robert Wise-1744']
13963,['Martin Scorsese-1032']
23102,['Stanley Kramer-4081']
1957,['Michael Apted-10781']
320,['Christopher Nolan-525']
9023,"['Kelly Asbury-12079', 'Lorna Cook-56660']"
27834,['Roman Coppola-38803']
17734,['Jill Sprecher-145134']
24010,['Joshua Logan-86051']
39435,['Delmer Daves-76981']
24005,['Roy Ward Baker-26134']
44800,['Karel Reisz-72709']
24014,['George Cukor-14674']
24008,['Howard Hawks-11435']
53229,['Ralph Nelson-16888']
1936,['Otto Preminger-834']
4614,['Phil Alden Robinson-23968']
12277,['Malcolm D. Lee-72024']
267345,['Paul Cox-939275']
112991,['Christopher Munch-96919']
15677,['David Hugh Jones-78514']
58455,['Joseph Kane-90069']
36554,['Robert Wise-1744']
48216,['Danièle Thompson-1963']
41165,['Pat Murphy-125659']
13153,['Dwight H. Little-56998']
811,['Douglas Trumbull-12112']
43532,['Peter Yates-12804']
163907,['Hal Needham-67767']
7216,['Marino Girolami-38585']
3132,['Joel Schumacher-5572']
9583,['Callie Khouri-17397']
18408,['Finn Taylor-84692']
13245,['Zacharias Kunuk-97296']
2501,['Doug Liman-11694']
9637,['Raja Gosnell-1215']
12100,['John Woo-11401']
16857,['Peter Care-42518']
52258,['Alan Taylor-47005']
10394,['Paul McGuigan-2291']
27451,['James Toback-56381']
15813,['Jan Svěrák-11688']
31591,['Robert Benton-6729']
18905,['Carl Gottlieb-8555']
14774,['Tommy Chong-63208']
4993,['Henry Hathaway-37360']
27052,['Roeland Kerbosch-96842']
34130,['Jack Nicholson-514']
38950,['William Tannen-29626']
17898,['Daniel Attias-1223735']
21635,['Anatole Litvak-37361']
27945,['Martin Ritt-18854']
43139,['Ronald Neame-7501']
30194,['Marshall Brickman-10439']
10169,['Emilio Estevez-2880']
27225,['Blake Edwards-1927']
13909,['John Ford-8500']
103299,['Andy Wolk-115447']
41805,['Jeff Kanew-67897']
35696,['Jesse Vaughan-114646']
11544,"['Dean DeBlois-69797', 'Chris Sanders-66193']"
180,['Steven Spielberg-488']
9555,['Phillip Noyce-13015']
57022,['John Sayles-102445']
17710,['Tuck Tucker-1409418']
2022,['Steven Brill-32593']
50035,['Nicole Holofcener-56539']
9719,"['Anthony Abrams-58745', 'Adam Larson Broder-58746']"
11982,['Tom Ropelewski-19305']
27224,['Martha Coolidge-63713']
12251,['Peter MacDonald-16589']
88818,['Michael Lindsay-Hogg-125543']
30114,['Peter Markle-67632']
70489,['Anthony Drazan-173686']
21972,['John Schultz-79656']
608,['Barry Sonnenfeld-5174']
59387,['Craig McCracken-122967']
26290,['Sandra Goldbacher-226493']
17043,['John Stainton-944713']
6278,['Rob Bowman-12523']
4147,['Sam Mendes-39']
16664,['Shunji Iwai-55785']
14651,['Yvan Attal-2245']
96238,['Eric Schaeffer-68185']
15096,['Nathan H. Juran-44878']
19731,['Ron Howard-6159']
20324,['Anthony Asquith-32919']
49370,['James Bridges-14838']
14902,['Peter H. Hunt-129514']
42254,['Rainer Werner Fassbinder-2725']
1842,['Charles B. Pierce-66224']
2721,['Costa-Gavras-27436']
11442,['Rick Rosenthal-33341']
1364,['Julio Médem-16435']
8869,['Ellory Elkayem-56150']
8665,['Kathryn Bigelow-14392']
10996,['Rob Minkoff-18898']
818,['Jay Roach-6737']
18357,['Peter Hastings-64149']
29047,"['Nanette Burstein-96439', 'Brett Morgen-102109']"
45861,['Zhang Yimou-607']
39141,['Gary Winick-17046']
33152,['Chris Ver Wiel-110174']
149445,['Mark Rydell-21958']
10309,['Rainer Werner Fassbinder-2725']
6404,['Werner Herzog-6818']
19133,['James Frawley-68457']
43199,['George Sidney-21506']
43915,['Leslie H. Martinson-27728']
24130,['Gordon Douglas-51677']
43445,['Luchino Visconti-15127']
36645,['Joseph Losey-39009']
5155,['Luchino Visconti-15127']
23728,['Daniel Mann-90522']
3780,['Akira Kurosawa-5026']
10786,['Richard Lester-10586']
8764,"['Jerry Zucker-3415', 'Jim Abrahams-12936', 'David Zucker-12987']"
13908,['Perry Andelin Blake-20824']
2675,['M. Night Shyamalan-11614']
12308,['Gabriele Muccino-20646']
9488,['Robert Rodriguez-2294']
9962,['Miguel Arteta-61069']
9573,['Clint Eastwood-190']
7451,['Rob Cohen-18878']
2750,['Michael Winterbottom-172']
30586,['Nick Broomfield-92561']
61112,['Jesse Peretz-130816']
92384,['Rob Hardy-31123']
43772,['Babak Payami-225551']
20337,"['Martin Lawrence-78029', 'David Raynr-161858']"
27062,['Stanley Kwan-96861']
34070,['Roy Andersson-45791']
6173,['Jacques Audiard-17496']
10305,['Claude Chabrol-19069']
42337,['Bertrand Blier-34262']
18694,['William A. Graham-83467']
74578,['Bernard Rapp-266089']
10081,['Christopher Cain-56828']
11484,['Norman Jewison-13563']
11692,['Ron Underwood-33485']
9266,['John Stockwell-57082']
3640,['Sandra Nettelbeck-18903']
8653,['Kim Ki-duk-1188']
30072,['Neil LaBute-58689']
9357,['Mark Romanek-57446']
12771,['Reginald Hudlin-68215']
9296,['Andrew Niccol-8685']
15070,['Walter Hill-1723']
26942,['Julie Davis-87033']
206042,['Mark Medoff-19799']
26895,['Ryosuke Hashiguchi-96557']
60608,['Anne Fontaine-48583']
146231,['Monteith McCollum-1123834']
97447,['Raja Amari-139385']
11243,['Arna Selznick-68732']
19975,['Dale Schott-85365']
10323,['Desmond Davis-64823']
9595,['Jim Abrahams-12936']
28319,['Umberto Lenzi-22467']
46878,['Irwin Allen-7506']
24750,['Nicholas Meyer-1788']
31393,['Boris Petroff-117615']
24038,['Robert Englund-5139']
79783,['Deepa Mehta-4760']
9941,['Paul Mazursky-47773']
18639,['Don Siegel-14773']
39833,['Robert D. Webb-89216']
32858,['Lew Landers-82491']
3127,['Terence Fisher-29662']
10859,['John Badham-12840']
32825,['Philip Dunne-116326']
10725,['Michael Wadleigh-57885']
9544,['William Malone-57898']
23967,['Melanie Mayron-83313']
57351,"['Ben Ramsey-58037', 'Kantz-225967']"
26165,['Vicente Aranda-105153']
31514,['René Clair-33166']
13571,['Herbert Ross-18378']
26056,['Rich Murray-94643']
13536,['Michael Caton-Jones-30365']
20616,['John Polson-15337']
96218,['Ruedi Gerber-1008375']
79319,['John Hough-19032']
16806,['Amy Heckerling-57434']
15516,['Wes Craven-5140']
9299,['Alejandro Amenábar-19840']
113369,['Patricio Guzmán-566294']
10611,['Tim Story-20400']
12770,['Bruce McCulloch-73499']
4108,"['Louis Leterrier-18865', 'Corey Yuen Kwai-35452']"
55903,['Claude Miller-18209']
46466,['Diane Kurys-77005']
9685,['Burr Steers-58552']
87481,['Zhang Yang-15156']
16370,['Patrick Hasburgh -569307']
18913,['Alan Alda-21278']
14361,['Thom Eberhardt-68381']
41021,['Jean Yarbrough-89745']
18943,['John R. Cherry III-83961']
32685,['John R. Cherry III-83961']
64079,['John Frankenheimer-13776']
18477,['Wes Craven-5140']
12262,['Wes Craven-5140']
33506,['Mike Binder-24173']
29515,['Michael Campus-104051']
41582,['Franco Amurri-73690']
50382,['Bob Dahlin-940711']
42633,['Jack Smight-30422']
26680,['Ken Wiederhorn-92851']
34086,['Patrick Read Johnson-56059']
11504,['Burt Kennedy-18579']
23470,['Neal Israel-57359']
977,['F.W. Murnau-9076']
233,['Philip Kaufman-648']
19049,['Clarence Brown-84034']
5506,['Alexander Mackendrick-14566']
32961,['Charles Crichton-8929']
