,id,revenue,title,genres,budget,popularity,release_date,year,rating_mean
502,3033,6451628.0,Gods and Monsters,"[{'id': 18, 'name': 'Drama'}]",10000000,6.788021,1998-01-21,1998,3.407870404615726
503,3600,40002112.0,I Still Know What You Did Last Summer,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",65000000,11.023042,1998-11-13,1998,2.718884120171674
504,297,142940100.0,Meet Joe Black,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",90000000,14.026744,1998-11-12,1998,3.108058608058608
505,5332,0.0,Dancing at Lughnasa,"[{'id': 18, 'name': 'Drama'}]",0,1.157399,1998-09-04,1998,3.1363636363636362
506,8336,0.0,The Naked Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",0,0.942562,1998-08-02,1998,3.675675675675676
507,2042,0.0,Savior,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",10000000,3.699017,1998-11-20,1998,2.69205298013245
508,692,6000000.0,Pink Flamingos,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12000,5.738871,1972-03-12,1972,2.340670859538784
509,244,10000000.0,King Kong,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",672000,8.73274,1933-04-07,1933,2.3550488599348536
510,8130,27400000.0,Desperately Seeking Susan,"[{'id': 35, 'name': 'Comedy'}]",5000000,8.679349,1985-03-29,1985,3.2
511,707,152427960.0,A View to a Kill,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",30000000,12.840798,1985-05-24,1985,3.078952730236349
512,200,118000000.0,Star Trek: Insurrection,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",70000000,9.538877,1998-12-10,1998,2.84180790960452
513,1934,289317794.0,Shakespeare in Love,"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",25000000,13.813155,1998-12-11,1998,3.931413612565445
514,110643,0.0,Mass Appeal,"[{'id': 18, 'name': 'Drama'}]",0,0.582317,1984-12-14,1984,2.0
515,8879,41410568.0,Pale Rider,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0,9.385078,1985-06-28,1985,3.7067494181536076
516,1369,300400432.0,Rambo: First Blood Part II,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",44000000,11.924462,1985-05-21,1985,3.3701923076923075
517,1368,125212904.0,First Blood,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",15000000,14.778884,1982-10-22,1982,3.3229166666666665
518,1370,189015611.0,Rambo III,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",63000000,11.624866,1988-05-24,1988,3.4337145754690406
519,1367,200182160.0,Rocky II,"[{'id': 18, 'name': 'Drama'}]",7000000,11.789813,1979-06-15,1979,3.068798828125
520,1371,270000000.0,Rocky III,"[{'id': 18, 'name': 'Drama'}]",17000000,11.673366,1982-05-28,1982,3.0906019922044177
521,1374,300473716.0,Rocky IV,"[{'id': 18, 'name': 'Drama'}]",31000000,10.25721,1985-11-21,1985,3.6841076487252127
522,1375,119946358.0,Rocky V,"[{'id': 18, 'name': 'Drama'}]",42000000,14.007329,1990-10-18,1990,3.2328158758101946
523,1885,90815558.0,The Karate Kid,"[{'id': 18, 'name': 'Drama'}]",8000000,7.64499,1984-06-22,1984,3.613041565867605
524,5825,71320000.0,National Lampoon's Christmas Vacation,"[{'id': 35, 'name': 'Comedy'}]",27000000,9.802574,1989-12-01,1989,3.9745762711864407
525,8741,98126565.0,The Thin Red Line,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",52000000,9.783966,1998-12-25,1998,2.4705882352941178
526,1363,0.0,The Hi-Lo Country,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",0,6.971268,1998-12-30,1998,3.1020742358078603
527,825,3970078.0,Playing by Heart,"[{'id': 18, 'name': 'Drama'}]",20000000,3.010088,1998-12-30,1998,2.64
528,6917,0.0,The Gate,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",2500000,4.742709,1987-04-21,1987,3.35
529,2620,15945534.0,Armed and Dangerous,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12000000,5.037671,1986-08-15,1986,3.5642023346303504
530,2112,161626121.0,Payback,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",90000000,9.112008,1999-02-05,1999,3.3997471098265897
531,1542,12827813.0,Office Space,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",10000000,12.329066,1999-02-19,1999,3.571586389748122
532,26425,0.0,Just the Ticket,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12000000,1.165752,1999-02-26,1999,3.779494382022472
533,1847,0.0,The Long Goodbye,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,7.204017,1973-03-07,1973,2.8
534,8913,57469467.0,Pet Sematary,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",11500000,8.365761,1989-04-21,1989,3.2890625
535,25749,0.0,Children of the Corn III: Urban Harvest,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0,4.411511,1995-09-12,1995,3.0
536,8769,21200000.0,Christine,"[{'id': 27, 'name': 'Horror'}]",0,7.106757,1983-12-08,1983,2.990740740740741
537,7227,30000000.0,Airport '77,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6000000,9.394776,1977-03-11,1977,3.7219512195121953
538,5919,116000000.0,The Towering Inferno,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",14000000,7.469056,1974-12-14,1974,2.958823529411765
539,2362,0.0,Westworld,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",0,6.529052,1973-10-22,1973,2.738213399503722
540,871,33395426.0,Planet of the Apes,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",5800000,17.784978,1968-02-07,1968,3.1984126984126986
541,1685,18999718.0,Beneath the Planet of the Apes,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",3000000,12.325947,1970-05-01,1970,2.9536082474226806
542,1705,8844595.0,Battle for the Planet of the Apes,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1700000,11.644764,1973-06-15,1973,2.361111111111111
543,1688,9700000.0,Conquest of the Planet of the Apes,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1700000,12.843375,1972-06-29,1972,3.452336641852771
544,1687,12348905.0,Escape from the Planet of the Apes,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2500000,12.120267,1971-05-20,1971,3.199909008189263
545,31638,0.0,Beyond the Poseidon Adventure,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0,3.276763,1979-05-18,1979,4.0
546,796,75902208.0,Cruel Intentions,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",10500000,8.181065,1999-03-05,1999,2.9680851063829787
547,47501,0.0,Six Ways to Sunday,"[{'id': 35, 'name': 'Comedy'}]",0,5.204937,1997-09-01,1997,3.3333333333333335
548,7341,17762705.0,The Rage: Carrie 2,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",21000000,4.766591,1999-03-11,1999,3.3402777777777777
549,1641,93888180.0,Forces of Nature,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",75000000,7.906035,1999-03-12,1999,3.706766917293233
550,8583,0.0,Dangerous Beauty,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,4.79927,1998-02-20,1998,3.42
551,603,463517383.0,The Matrix,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",63000000,33.366332,1999-03-30,1999,2.9557877813504825
552,4951,53478166.0,10 Things I Hate About You,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",16000000,12.069966,1999-03-30,1999,3.2566995768688294
553,6522,73345029.0,Life,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",80000000,7.579444,1999-04-16,1999,3.425675675675676
554,114719,94633.0,Friends & Lovers,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,1.53188,1999-04-16,1999,1.5
555,1946,2856712.0,eXistenZ,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",15000000,11.446138,1999-04-14,1999,3.907354001441961
556,1844,212404396.0,Entrapment,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",66000000,10.62333,1999-04-29,1999,3.819858156028369
557,6552,4152230.0,Idle Hands,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",25000000,6.851628,1999-04-30,1999,3.7626949220311876
558,3309,5638000.0,Mildred Pierce,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1453000,4.497049,1945-09-24,1945,3.5748663101604277
559,8592,103738726.0,Dick Tracy,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",47000000,8.304776,1990-06-15,1990,3.25
560,564,415885488.0,The Mummy,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",80000000,23.984065,1999-04-16,1999,2.33810888252149
561,4927,870751.0,Edge of Seventeen,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1500000,1.666469,1998-05-14,1998,3.68801652892562
562,31342,0.0,The Love Letter,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,2.012283,1999-05-21,1999,2.8333333333333335
563,31498,0.0,The Mummy's Hand,"[{'id': 27, 'name': 'Horror'}]",0,1.622519,1940-09-20,1940,3.4
564,1924,300218018.0,Superman,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",55000000,15.460102,1978-12-13,1978,2.623481781376518
565,8536,190458706.0,Superman II,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",54000000,10.301621,1980-12-04,1980,3.9
566,138,1012189.0,Dracula,"[{'id': 27, 'name': 'Horror'}]",355000,7.503126,1931-02-12,1931,3.2804054054054053
567,30793,0.0,House of Dracula,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,9.074831,1945-12-06,1945,3.233413751507841
568,3103,0.0,House of Frankenstein,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,2.542558,1944-12-01,1944,3.103488372093023
569,3035,12000000.0,Frankenstein,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",291000,8.091603,1931-11-21,1931,4.046358858858859
570,3074,0.0,The Ghost of Frankenstein,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,4.021579,1942-03-13,1942,3.767383059418458
571,3076,0.0,Frankenstein Meets the Wolf Man,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0,5.841791,1943-03-05,1943,3.568862275449102
572,43391,0.0,The Flying Saucer,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,0.432126,1950-01-04,1950,2.5885416666666665
573,8974,2000000.0,The War of the Worlds,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2000000,5.609399,1953-08-13,1953,3.0693617021276594
574,509,363889678.0,Notting Hill,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",42000000,9.874043,1999-05-13,1999,3.6868004109663115
575,1090,18564088.0,The Thirteenth Floor,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",16000000,9.356587,1999-04-16,1999,3.9067061793436504
576,2275,149705852.0,The General's Daughter,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",60000000,14.039655,1999-06-18,1999,3.396857923497268
577,6488,53208180.0,Arachnophobia,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",31000000,5.418428,1990-08-09,1990,2.9472049689440993
578,8487,222104681.0,Wild Wild West,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",170000000,9.887602,1999-06-29,1999,3.3020833333333335
579,125263,0.0,Broken Vessels,"[{'id': 18, 'name': 'Drama'}]",0,0.117541,1998-04-18,1998,2.5
580,2105,235483004.0,American Pie,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11000000,18.344227,1999-07-09,1999,3.313488759367194
581,1073,0.0,Arlington Road,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",21500000,8.605659,1999-03-19,1999,3.701458760206734
582,2667,248000000.0,The Blair Witch Project,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",60000,14.838386,1999-07-14,1999,2.602880658436214
583,345,162091208.0,Eyes Wide Shut,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",65000000,13.268484,1999-07-14,1999,3.623891919536311
584,620,295212467.0,Ghostbusters,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",30000000,22.089729,1984-06-07,1984,3.2906976744186047
585,2978,215394738.0,Ghostbusters II,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",37000000,16.414239,1989-06-15,1989,2.9174354243542435
586,332,0.0,Inspector Gadget,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",75000000,11.677244,1999-07-23,1999,2.775592311130979
587,1812,2049595.0,Trick,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",450000,2.493289,1999-07-23,1999,3.1346153846153846
588,8914,73648228.0,Deep Blue Sea,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",60000000,7.493615,1999-07-28,1999,3.8239630184907547
589,4806,309457509.0,Runaway Bride,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",70000000,8.919469,1999-07-30,1999,3.9663461538461537
590,247,0.0,The Killing,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",320000,10.223264,1956-05-08,1956,3.8197315923104824
591,967,60000000.0,Spartacus,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",12000000,11.110376,1960-10-06,1960,2.7724719101123596
592,802,9250000.0,Lolita,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2000000,9.551293,1962-06-13,1962,3.470116214720531
593,32060,0.0,Brighton Beach Memoirs,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,2.563112,1986-01-01,1986,3.2875
594,873,146292009.0,The Color Purple,"[{'id': 18, 'name': 'Drama'}]",15000000,11.573562,1985-12-18,1985,3.0217391304347827
595,30890,0.0,Radio Days,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",16000000,8.782912,1987-01-30,1987,3.3214285714285716
596,2115,0.0,Light of Day,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",0,1.745096,1987-02-06,1987,3.690492073457856
597,3526,5000000.0,Frances,"[{'id': 18, 'name': 'Drama'}]",0,2.077869,1982-12-03,1982,3.5737272727272726
598,745,672806292.0,The Sixth Sense,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",40000000,18.449169,1999-08-06,1999,4.112608982343029
599,913,124305181.0,The Thomas Crown Affair,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",48000000,10.961226,1999-08-06,1999,4.135914851901127
600,912,0.0,The Thomas Crown Affair,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",4300000,9.444818,1968-06-19,1968,4.2143927037912325
601,813,83453539.0,Airplane!,"[{'id': 35, 'name': 'Comedy'}]",3500000,13.063203,1980-07-02,1980,2.7673956262425445
602,2665,27150534.0,Airplane II: The Sequel,"[{'id': 35, 'name': 'Comedy'}]",0,7.181664,1982-12-10,1982,3.096813725490196
603,2280,151668774.0,Big,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",18000000,9.562292,1988-06-03,1988,3.331001076426265
604,850,19294144.0,A Christmas Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,7.337907,1983-11-18,1983,3.539473684210526
605,1911,61698899.0,The 13th Warrior,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",160000000,10.308026,1999-08-27,1999,2.671553913645809
606,2900,19598588.0,The Astronaut's Wife,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",75000000,14.705865,1999-08-26,1999,2.6952479338842976
607,2162,11263966.0,Chill Factor,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",70000000,3.062626,1999-09-01,1999,2.483720930232558
608,43832,0.0,Only Angels Have Wings,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,2.611512,1939-05-15,1939,3.5142045454545454
609,14,356296601.0,American Beauty,"[{'id': 18, 'name': 'Drama'}]",15000000,20.726578,1999-09-15,1999,3.4308065226972233
610,704,12299668.0,A Hard Day's Night,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",560000,5.719266,1964-07-06,1964,2.844155844155844
611,1049,140081992.0,Sommersby,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",0,4.359884,1993-02-05,1993,3.4084304932735425
612,2290,0.0,Jakob the Liar,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,9.217935,1999-09-16,1999,3.503193430656934
613,6415,108000000.0,Three Kings,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",75000000,12.287636,1999-09-27,1999,3.697674418604651
614,42518,0.0,Gulliver's Travels,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0,2.059715,1939-11-10,1939,3.514925373134328
615,226,11540607.0,Boys Don't Cry,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2000000,6.536006,1999-09-02,1999,2.6875
616,861,261317921.0,Total Recall,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",65000000,12.954444,1990-06-01,1990,3.4434944237918215
617,3086,0.0,The Lady Eve,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,8.35844,1941-02-25,1941,3.5563524590163933
618,3767,0.0,Gilda,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0,4.562074,1946-02-14,1946,2.132796780684105
619,535,92921203.0,Flashdance,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",4000000,9.888958,1983-04-14,1983,3.7706952235254123
620,1654,45300000.0,The Dirty Dozen,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",5400000,15.640007,1967-06-15,1967,3.274264705882353
621,5689,58853106.0,The Blue Lagoon,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",4500000,11.578578,1980-07-05,1980,2.9120521172638436
622,772,358991681.0,Home Alone 2: Lost in New York,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",18000000,13.293722,1992-11-19,1992,2.8333333333333335
623,550,100853753.0,Fight Club,"[{'id': 18, 'name': 'Drama'}]",63000000,63.869599,1999-10-15,1999,3.0832614322691976
624,404,0.0,The Straight Story,"[{'id': 18, 'name': 'Drama'}]",10000000,14.580995,1999-10-15,1999,3.3241758241758244
625,8649,0.0,Bringing Out the Dead,"[{'id': 18, 'name': 'Drama'}]",32000000,8.825864,1999-10-22,1999,2.806122448979592
626,5548,53000000.0,RoboCop,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",13000000,13.485583,1987-07-17,1987,3.0294117647058822
627,5549,45681173.0,RoboCop 2,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",35000000,10.969876,1990-06-22,1990,2.941666666666667
